# Generated by QuTiP: 5000x9 real matrix in decimal format [',' separated values].
0.0000000000,0.0000000000,0.0000000000,0.9998706681,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0002000400,0.0000550628,0.0001274689,0.9996881204,0.0000000160,0.0001398432,0.0000426885,-0.0000647649,-0.0000007243
0.0004000800,0.0001101214,0.0002548264,0.9995056564,0.0000000639,0.0002795895,0.0000853583,-0.0001294504,-0.0000028957
0.0006001200,0.0001652049,0.0003820436,0.9993232760,0.0000001436,0.0004192346,0.0001280140,-0.0001940216,-0.0000065115
0.0008001600,0.0002203423,0.0005090915,0.9991409791,0.0000002552,0.0005587741,0.0001706597,-0.0002584443,-0.0000115680
0.0010002000,0.0002755624,0.0006359415,0.9989587656,0.0000003986,0.0006982042,0.0002132997,-0.0003226842,-0.0000180606
0.0012002400,0.0003308939,0.0007625649,0.9987766355,0.0000005738,0.0008375209,0.0002559380,-0.0003867071,-0.0000259837
0.0014002801,0.0003863656,0.0008889332,0.9985945887,0.0000007806,0.0009767203,0.0002985786,-0.0004504793,-0.0000353309
0.0016003201,0.0004420056,0.0010150184,0.9984126251,0.0000010190,0.0011157986,0.0003412254,-0.0005139672,-0.0000460951
0.0018003601,0.0004978421,0.0011407926,0.9982307445,0.0000012889,0.0012547523,0.0003838823,-0.0005771377,-0.0000582681
0.0020004001,0.0005539034,0.0012662275,0.9980489469,0.0000015903,0.0013935778,0.0004265532,-0.0006399574,-0.0000718409
0.0022004401,0.0006102175,0.0013912954,0.9978672321,0.0000019231,0.0015322714,0.0004692416,-0.0007023933,-0.0000868037
0.0024004801,0.0006668120,0.0015159690,0.9976856000,0.0000022872,0.0016708298,0.0005119512,-0.0007644129,-0.0001031458
0.0026005201,0.0007237147,0.0016402206,0.9975040504,0.0000026824,0.0018092496,0.0005546856,-0.0008259834,-0.0001208554
0.0028005601,0.0007809522,0.0017640239,0.9973225832,0.0000031088,0.0019475278,0.0005974483,-0.0008870737,-0.0001399208
0.0030006001,0.0008385518,0.0018873518,0.9971411983,0.0000035662,0.0020856610,0.0006402425,-0.0009476516,-0.0001603284
0.0032006401,0.0008965403,0.0020101778,0.9969598955,0.0000040545,0.0022236464,0.0006830717,-0.0010076860,-0.0001820644
0.0034006801,0.0009549442,0.0021324758,0.9967786745,0.0000045736,0.0023614809,0.0007259390,-0.0010671457,-0.0002051140
0.0036007201,0.0010137898,0.0022542196,0.9965975353,0.0000051234,0.0024991618,0.0007688476,-0.0011259999,-0.0002294617
0.0038007602,0.0010731024,0.0023753843,0.9964164776,0.0000057038,0.0026366863,0.0008118004,-0.0011842192,-0.0002550914
0.0040008002,0.0011329079,0.0024959444,0.9962355013,0.0000063146,0.0027740518,0.0008548004,-0.0012417734,-0.0002819860
0.0042008402,0.0011932312,0.0026158751,0.9960546062,0.0000069557,0.0029112559,0.0008978504,-0.0012986335,-0.0003101278
0.0044008802,0.0012540972,0.0027351520,0.9958737920,0.0000076270,0.0030482960,0.0009409532,-0.0013547705,-0.0003394983
0.0046009202,0.0013155303,0.0028537511,0.9956930585,0.0000083283,0.0031851700,0.0009841114,-0.0014101562,-0.0003700784
0.0048009602,0.0013775545,0.0029716486,0.9955124055,0.0000090595,0.0033218756,0.0010273274,-0.0014647627,-0.0004018482
0.0050010002,0.0014401933,0.0030888214,0.9953318329,0.0000098206,0.0034584108,0.0010706039,-0.0015185628,-0.0004347872
0.0052010402,0.0015034701,0.0032052465,0.9951513403,0.0000106112,0.0035947735,0.0011139431,-0.0015715296,-0.0004688743
0.0054010802,0.0015674075,0.0033209018,0.9949709276,0.0000114313,0.0037309620,0.0011573473,-0.0016236368,-0.0005040875
0.0056011202,0.0016320279,0.0034357652,0.9947905944,0.0000122807,0.0038669745,0.0012008185,-0.0016748588,-0.0005404046
0.0058011602,0.0016973530,0.0035498153,0.9946103406,0.0000131593,0.0040028094,0.0012443589,-0.0017251705,-0.0005778023
0.0060012002,0.0017634044,0.0036630311,0.9944301658,0.0000140668,0.0041384651,0.0012879704,-0.0017745473,-0.0006162571
0.0062012402,0.0018302029,0.0037753922,0.9942500699,0.0000150032,0.0042739402,0.0013316548,-0.0018229652,-0.0006557447
0.0064012803,0.0018977689,0.0038868785,0.9940700525,0.0000159682,0.0044092335,0.0013754139,-0.0018704010,-0.0006962403
0.0066013203,0.0019661223,0.0039974707,0.9938901134,0.0000169617,0.0045443436,0.0014192493,-0.0019168318,-0.0007377187
0.0068013603,0.0020352825,0.0041071497,0.9937102524,0.0000179836,0.0046792696,0.0014631625,-0.0019622357,-0.0007801539
0.0070014003,0.0021052684,0.0042158971,0.9935304690,0.0000190335,0.0048140105,0.0015071551,-0.0020065912,-0.0008235196
0.0072014403,0.0021760987,0.0043236949,0.9933507632,0.0000201114,0.0049485653,0.0015512283,-0.0020498771,-0.0008677887
0.0074014803,0.0022477905,0.0044305261,0.9931711344,0.0000212171,0.0050829333,0.0015953833,-0.0020920738,-0.0009129344
0.0076015203,0.0023203616,0.0045363736,0.9929915826,0.0000223503,0.0052171139,0.0016396214,-0.0021331615,-0.0009589283
0.0078015603,0.0023938284,0.0046412215,0.9928121073,0.0000235110,0.0053511064,0.0016839435,-0.0021731217,-0.0010057429
0.0080016003,0.0024682071,0.0047450540,0.9926327083,0.0000246988,0.0054849104,0.0017283506,-0.0022119361,-0.0010533491
0.0082016403,0.0025435132,0.0048478561,0.9924533852,0.0000259136,0.0056185257,0.0017728437,-0.0022495874,-0.0011017181
0.0084016803,0.0026197618,0.0049496133,0.9922741378,0.0000271552,0.0057519518,0.0018174234,-0.0022860587,-0.0011508202
0.0086017203,0.0026969674,0.0050503116,0.9920949657,0.0000284234,0.0058851886,0.0018620904,-0.0023213339,-0.0012006255
0.0088017604,0.0027751434,0.0051499380,0.9919158686,0.0000297180,0.0060182362,0.0019068453,-0.0023553983,-0.0012511047
0.0090018004,0.0028543031,0.0052484799,0.9917368463,0.0000310389,0.0061510944,0.0019516886,-0.0023882370,-0.0013022269
0.0092018404,0.0029344591,0.0053459251,0.9915578983,0.0000323857,0.0062837635,0.0019966206,-0.0024198362,-0.0013539614
0.0094018804,0.0030156232,0.0054422623,0.9913790244,0.0000337582,0.0064162437,0.0020416418,-0.0024501829,-0.0014062773
0.0096019204,0.0030978069,0.0055374807,0.9912002242,0.0000351564,0.0065485352,0.0020867523,-0.0024792648,-0.0014591433
0.0098019604,0.0031810208,0.0056315701,0.9910214974,0.0000365799,0.0066806386,0.0021319523,-0.0025070703,-0.0015125279
0.0100020004,0.0032652749,0.0057245211,0.9908428436,0.0000380286,0.0068125541,0.0021772418,-0.0025335885,-0.0015663994
0.0102020404,0.0033505787,0.0058163246,0.9906642626,0.0000395022,0.0069442826,0.0022226208,-0.0025588093,-0.0016207255
0.0104020804,0.0034369409,0.0059069727,0.9904857540,0.0000410005,0.0070758245,0.0022680892,-0.0025827236,-0.0016754748
0.0106021204,0.0035243696,0.0059964577,0.9903073174,0.0000425234,0.0072071806,0.0023136468,-0.0026053227,-0.0017306147
0.0108021604,0.0036128724,0.0060847727,0.9901289525,0.0000440705,0.0073383517,0.0023592934,-0.0026265989,-0.0017861128
0.0110022004,0.0037024561,0.0061719114,0.9899506590,0.0000456417,0.0074693388,0.0024050286,-0.0026465450,-0.0018419364
0.0112022404,0.0037931267,0.0062578681,0.9897724366,0.0000472368,0.0076001428,0.0024508520,-0.0026651551,-0.0018980534
0.0114022805,0.0038848899,0.0063426381,0.9895942848,0.0000488555,0.0077307647,0.0024967632,-0.0026824234,-0.0019544306
0.0116023205,0.0039777505,0.0064262168,0.9894162033,0.0000504976,0.0078612057,0.0025427616,-0.0026983453,-0.0020110355
0.0118023605,0.0040717127,0.0065086007,0.9892381919,0.0000521629,0.0079914668,0.0025888466,-0.0027129169,-0.0020678351
0.0120024005,0.0041667802,0.0065897868,0.9890602500,0.0000538512,0.0081215495,0.0026350174,-0.0027261349,-0.0021247962
0.0122024405,0.0042629557,0.0066697727,0.9888823775,0.0000555622,0.0082514549,0.0026812735,-0.0027379970,-0.0021818868
0.0124024805,0.0043602415,0.0067485569,0.9887045740,0.0000572958,0.0083811844,0.0027276140,-0.0027485015,-0.0022390736
0.0126025205,0.0044586392,0.0068261383,0.9885268390,0.0000590517,0.0085107395,0.0027740379,-0.0027576476,-0.0022963237
0.0128025605,0.0045581497,0.0069025164,0.9883491724,0.0000608297,0.0086401216,0.0028205445,-0.0027654351,-0.0023536046
0.0130026005,0.0046587733,0.0069776917,0.9881715736,0.0000626295,0.0087693323,0.0028671327,-0.0027718647,-0.0024108834
0.0132026405,0.0047605096,0.0070516651,0.9879940424,0.0000644511,0.0088983732,0.0029138015,-0.0027769378,-0.0024681276
0.0134026805,0.0048633576,0.0071244381,0.9878165784,0.0000662940,0.0090272458,0.0029605498,-0.0027806564,-0.0025253048
0.0136027205,0.0049673156,0.0071960130,0.9876391814,0.0000681582,0.0091559520,0.0030073766,-0.0027830236,-0.0025823825
0.0138027606,0.0050723812,0.0072663927,0.9874618508,0.0000700434,0.0092844933,0.0030542806,-0.0027840429,-0.0026393286
0.0140028006,0.0051785515,0.0073355808,0.9872845865,0.0000719494,0.0094128716,0.0031012606,-0.0027837188,-0.0026961109
0.0142028406,0.0052858229,0.0074035813,0.9871073880,0.0000738759,0.0095410888,0.0031483154,-0.0027820563,-0.0027526976
0.0144028806,0.0053941911,0.0074703991,0.9869302551,0.0000758228,0.0096691465,0.0031954437,-0.0027790613,-0.0028090570
0.0146029206,0.0055036512,0.0075360397,0.9867531873,0.0000777899,0.0097970468,0.0032426442,-0.0027747404,-0.0028651576
0.0148029606,0.0056141978,0.0076005091,0.9865761844,0.0000797768,0.0099247915,0.0032899154,-0.0027691008,-0.0029209683
0.0150030006,0.0057258246,0.0076638139,0.9863992461,0.0000817835,0.0100523825,0.0033372560,-0.0027621506,-0.0029764582
0.0152030406,0.0058385251,0.0077259614,0.9862223719,0.0000838098,0.0101798219,0.0033846646,-0.0027538984,-0.0030315963
0.0154030806,0.0059522917,0.0077869596,0.9860455616,0.0000858553,0.0103071117,0.0034321396,-0.0027443536,-0.0030863524
0.0156031206,0.0060671165,0.0078468169,0.9858688148,0.0000879199,0.0104342538,0.0034796797,-0.0027335263,-0.0031406963
0.0158031606,0.0061829910,0.0079055425,0.9856921312,0.0000900034,0.0105612503,0.0035272833,-0.0027214273,-0.0031945983
0.0160032006,0.0062999061,0.0079631459,0.9855155106,0.0000921056,0.0106881032,0.0035749488,-0.0027080679,-0.0032480288
0.0162032406,0.0064178519,0.0080196375,0.9853389525,0.0000942263,0.0108148146,0.0036226747,-0.0026934604,-0.0033009586
0.0164032807,0.0065368181,0.0080750281,0.9851624567,0.0000963652,0.0109413867,0.0036704595,-0.0026776173,-0.0033533591
0.0166033207,0.0066567939,0.0081293290,0.9849860229,0.0000985223,0.0110678214,0.0037183015,-0.0026605521,-0.0034052019
0.0168033607,0.0067777678,0.0081825523,0.9848096507,0.0001006973,0.0111941209,0.0037661992,-0.0026422789,-0.0034564589
0.0170034007,0.0068997278,0.0082347105,0.9846333399,0.0001028900,0.0113202874,0.0038141509,-0.0026228121,-0.0035071026
0.0172034407,0.0070226613,0.0082858166,0.9844570901,0.0001051002,0.0114463228,0.0038621550,-0.0026021673,-0.0035571058
0.0174034807,0.0071465552,0.0083358841,0.9842809011,0.0001073277,0.0115722294,0.0039102099,-0.0025803599,-0.0036064418
0.0176035207,0.0072713960,0.0083849272,0.9841047725,0.0001095724,0.0116980093,0.0039583139,-0.0025574067,-0.0036550844
0.0178035607,0.0073971693,0.0084329606,0.9839287042,0.0001118340,0.0118236645,0.0040064654,-0.0025333247,-0.0037030075
0.0180036007,0.0075238607,0.0084799992,0.9837526957,0.0001141125,0.0119491972,0.0040546628,-0.0025081313,-0.0037501860
0.0182036407,0.0076514548,0.0085260589,0.9835767469,0.0001164075,0.0120746095,0.0041029043,-0.0024818449,-0.0037965949
0.0184036807,0.0077799360,0.0085711557,0.9834008573,0.0001187190,0.0121999034,0.0041511883,-0.0024544840,-0.0038422098
0.0186037207,0.0079092883,0.0086153061,0.9832250269,0.0001210468,0.0123250811,0.0041995133,-0.0024260679,-0.0038870071
0.0188037608,0.0080394951,0.0086585271,0.9830492553,0.0001233907,0.0124501446,0.0042478776,-0.0023966162,-0.0039309634
0.0190038008,0.0081705392,0.0087008362,0.9828735422,0.0001257505,0.0125750960,0.0042962795,-0.0023661492,-0.0039740559
0.0192038408,0.0083024030,0.0087422516,0.9826978875,0.0001281260,0.0126999373,0.0043447173,-0.0023346878,-0.0040162623
0.0194038808,0.0084350688,0.0087827913,0.9825222908,0.0001305172,0.0128246705,0.0043931896,-0.0023022530,-0.0040575609
0.0196039208,0.0085685181,0.0088224743,0.9823467518,0.0001329239,0.0129492977,0.0044416947,-0.0022688666,-0.0040979307
0.0198039608,0.0087027320,0.0088613198,0.9821712705,0.0001353459,0.0130738207,0.0044902310,-0.0022345507,-0.0041373511
0.0200040008,0.0088376914,0.0088993473,0.9819958465,0.0001377830,0.0131982417,0.0045387970,-0.0021993279,-0.0041758022
0.0202040408,0.0089733766,0.0089365768,0.9818204795,0.0001402352,0.0133225624,0.0045873910,-0.0021632211,-0.0042132645
0.0204040808,0.0091097677,0.0089730287,0.9816451695,0.0001427022,0.0134467848,0.0046360116,-0.0021262539,-0.0042497193
0.0206041208,0.0092468444,0.0090087236,0.9814699161,0.0001451840,0.0135709108,0.0046846572,-0.0020884498,-0.0042851485
0.0208041608,0.0093846222,0.0090436424,0.9812947223,0.0001476812,0.0136949370,0.0047333276,-0.0020497889,-0.0043194749
0.0210042008,0.0095230065,0.0090778879,0.9811195816,0.0001501921,0.0138188758,0.0047820187,-0.0020103854,-0.0043528002
0.0212042408,0.0096620130,0.0091114409,0.9809444969,0.0001527173,0.0139427235,0.0048307304,-0.0019702191,-0.0043850491
0.0214042809,0.0098016202,0.0091443231,0.9807694681,0.0001552567,0.0140664820,0.0048794613,-0.0019293149,-0.0044162061
0.0216043209,0.0099418060,0.0091765569,0.9805944949,0.0001578103,0.0141901529,0.0049282100,-0.0018876985,-0.0044462562
0.0218043609,0.0100825482,0.0092081648,0.9804195772,0.0001603779,0.0143137380,0.0049769751,-0.0018453955,-0.0044751851
0.0220044009,0.0102238243,0.0092391698,0.9802447148,0.0001629593,0.0144372388,0.0050257553,-0.0018024323,-0.0045029792
0.0222044409,0.0103656112,0.0092695949,0.9800699075,0.0001655545,0.0145606569,0.0050745492,-0.0017588351,-0.0045296255
0.0224044809,0.0105078861,0.0092994634,0.9798951552,0.0001681634,0.0146839939,0.0051233556,-0.0017146308,-0.0045551117
0.0226045209,0.0106506256,0.0093287990,0.9797204576,0.0001707859,0.0148072514,0.0051721732,-0.0016698460,-0.0045794261
0.0228045609,0.0107938061,0.0093576254,0.9795458148,0.0001734219,0.0149304307,0.0052210008,-0.0016245081,-0.0046025577
0.0230046009,0.0109374038,0.0093859667,0.9793712264,0.0001760712,0.0150535332,0.0052698373,-0.0015786443,-0.0046244963
0.0232046409,0.0110813948,0.0094138471,0.9791966924,0.0001787339,0.0151765605,0.0053186814,-0.0015322823,-0.0046452322
0.0234046809,0.0112257549,0.0094412909,0.9790222126,0.0001814098,0.0152995137,0.0053675321,-0.0014854497,-0.0046647566
0.0236047209,0.0113704665,0.0094683146,0.9788477880,0.0001840991,0.0154223927,0.0054163884,-0.0014381659,-0.0046830373
0.0238047610,0.0115154912,0.0094949595,0.9786734163,0.0001868011,0.0155452018,0.0054652490,-0.0013904766,-0.0047001144
0.0240048010,0.0116608117,0.0095212418,0.9784990984,0.0001895162,0.0156679404,0.0055141130,-0.0013424010,-0.0047159573
0.0242048410,0.0118064030,0.0095471865,0.9783248344,0.0001922442,0.0157906099,0.0055629796,-0.0012939672,-0.0047305600
0.0244048810,0.0119522405,0.0095728186,0.9781506239,0.0001949851,0.0159132114,0.0056118477,-0.0012452036,-0.0047439170
0.0246049210,0.0120982991,0.0095981632,0.9779764671,0.0001977388,0.0160357457,0.0056607165,-0.0011961388,-0.0047560235
0.0248049610,0.0122445537,0.0096232455,0.9778023637,0.0002005052,0.0161582139,0.0057095852,-0.0011468013,-0.0047668754
0.0250050010,0.0123909792,0.0096480908,0.9776283137,0.0002032844,0.0162806170,0.0057584530,-0.0010972197,-0.0047764695
0.0252050410,0.0125375506,0.0096727243,0.9774543171,0.0002060762,0.0164029559,0.0058073190,-0.0010474227,-0.0047848030
0.0254050810,0.0126842424,0.0096971714,0.9772803737,0.0002088806,0.0165252312,0.0058561826,-0.0009974387,-0.0047918741
0.0256051210,0.0128310296,0.0097214575,0.9771064834,0.0002116976,0.0166474439,0.0059050432,-0.0009472965,-0.0047976814
0.0258051610,0.0129778867,0.0097456080,0.9769326463,0.0002145272,0.0167695946,0.0059539000,-0.0008970249,-0.0048022244
0.0260052010,0.0131247885,0.0097696482,0.9767588623,0.0002173692,0.0168916840,0.0060027526,-0.0008466524,-0.0048055031
0.0262052410,0.0132717095,0.0097936035,0.9765851313,0.0002202238,0.0170137127,0.0060516004,-0.0007962077,-0.0048075185
0.0264052811,0.0134186250,0.0098174990,0.9764114533,0.0002230908,0.0171356812,0.0061004428,-0.0007457190,-0.0048082719
0.0266053211,0.0135655095,0.0098413601,0.9762378283,0.0002259702,0.0172575901,0.0061492794,-0.0006952149,-0.0048077656
0.0268053611,0.0137123377,0.0098652120,0.9760642563,0.0002288622,0.0173794398,0.0061981099,-0.0006447238,-0.0048060024
